"sample_number","data_de_recepcao","programa","matriz","subgrupo","produto","rg","area_analitica","status","objetivo_da_amostra","motivo_de_rejeicao","liberada","data_da_liberacao","latente","descartada","data_do_descarte"
80650,13/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_007","MANTEIGA DE PRIMEIRA QUALIDADE COM SAL","20053/21-PE","POA","R","FISCALIZACAO","R06.01","T",14/10/2021,"F",,
80652,13/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_007","MANTEIGA DE PRIMEIRA QUALIDADE COM SAL","20055/21-PE","POA","R","FISCALIZACAO","R06.01","T",14/10/2021,"F",,
80655,13/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_007","MANTEIGA DE PRIMEIRA QUALIDADE COM SAL","20058/21-PE","POA","R","FISCALIZACAO","R06.01","T",14/10/2021,"F",,
80656,14/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_019","QUEIJO TROPICAL/REGIONAL DO NORTE","20059/21-PE","POA","A","FISCALIZACAO",,"T",28/10/2021,"F",,
80657,13/10/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","20060/21-PE","MIC","A","FISCALIZACAO",,"T",15/10/2021,"F",,
80658,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20061/21-PE","LASO","C","IMPORTACAO",,"F",,"F",,
80659,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20062/21-PE","LASO","C","IMPORTACAO",,"F",,"F",,
80660,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20063/21-PE","LASO","C","IMPORTACAO",,"F",,"F",,
80661,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20064/21-PE","LASO","C","IMPORTACAO",,"F",,"F",,
80662,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20065/21-PE","LASO","C","IMPORTACAO",,"F",,"F",,
80665,14/10/2021,"Amostras para ensaios de contraprova","CÁRNEOS","POA_002_007","MORTADELA","20066/21-PE","POA","A","PERICIADESEMPATE",,"T",14/10/2021,"F",,
80666,14/10/2021,"Amostras para ensaios de contraprova","CÁRNEOS","POA_002_007","MORTADELA","20067/21-PE","POA","A","PERICIACONTRAPROVA",,"T",14/10/2021,"F",,
80669,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_007","NÉCTAR DE UVA","20068/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80670,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_007","NÉCTAR DE UVA","20069/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80671,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_006","REFRESCO OU BEBIDA DE FRUTA/VEGETAL","20070/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80672,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_006","REFRESCO OU BEBIDA DE FRUTA/VEGETAL","20071/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80673,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_006","REFRESCO OU BEBIDA DE FRUTA/VEGETAL","20072/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80674,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_006","REFRESCO OU BEBIDA DE FRUTA/VEGETAL","20073/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80675,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_006","REFRESCO OU BEBIDA DE FRUTA/VEGETAL","20074/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80676,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_006","REFRESCO OU BEBIDA DE FRUTA/VEGETAL","20075/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80677,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_006","REFRESCO OU BEBIDA DE FRUTA/VEGETAL","20076/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80678,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_006","REFRESCO OU BEBIDA DE FRUTA/VEGETAL","20077/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80679,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_001","ÁGUA DE COCO:  INTEGRAL, PADRONIZADA e RECONSTITUIDA","20078/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80680,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_001","ÁGUA DE COCO:  INTEGRAL, PADRONIZADA e RECONSTITUIDA","20079/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80681,14/10/2021,,"BEBIDA NÃO ALCOÓLICA","BEV_001_001","ÁGUA DE COCO:  INTEGRAL, PADRONIZADA e RECONSTITUIDA","20080/21-PE","BEV","A","FISCALIZACAO",,"T",20/10/2021,"F",,
80682,14/10/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","20081/21-PE","MIC","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80683,14/10/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","20082/21-PE","MIC","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80684,14/10/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","20083/21-PE","MIC","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80685,14/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_016","QUEIJO TROPICAL/REGIONAL DO NORTE","20084/21-PE","MIC","A","FISCALIZACAO",,"T",25/10/2021,"F",,
80686,14/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_014","SORO DE LEITE Concentrado Parcialmente desmineralizado","20085/21-PE","POA","R","FISCALIZACAO","R01.15","T",14/10/2021,"F",,
80687,14/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_014","SORO DE LEITE Concentrado Parcialmente desmineralizado","20086/21-PE","POA","U","PERICIADESEMPATE",,"F",,"T",,
80692,14/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_019","QUEIJO TROPICAL/REGIONAL DO NORTE","20087/21-PE","POA","I","PERICIADESEMPATE",,"F",,"T",,
80707,14/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_011","DOCE DE LEITE COM ADIÇÃOº","20098/21-PE","MIC","A","FISCALIZACAO",,"T",25/10/2021,"F",,
80721,14/10/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE RESFRIADA DE BOVINO SEM OSSO","20112/21-PE","MIC","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80722,14/10/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","20113/21-PE","MIC","A","FISCALIZACAO",,"T",22/10/2021,"F",,
80723,14/10/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","20114/21-PE","MIC","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80724,14/10/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","20115/21-PE","MIC","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80727,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20116/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80728,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20117/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80729,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20118/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80730,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20119/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80731,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20120/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80732,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20121/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80733,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20122/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80734,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20123/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80735,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20124/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80736,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20125/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80737,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20126/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80738,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20127/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80739,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20128/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80740,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20129/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80741,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20130/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80742,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20131/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80743,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20132/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80744,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20133/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80745,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20134/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80746,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20135/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80747,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20136/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80748,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20137/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80749,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20138/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80750,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20139/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80751,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20140/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80752,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20141/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80753,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20142/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80754,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20143/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80755,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20144/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80756,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20145/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80757,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20146/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80758,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20147/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80759,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20148/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80760,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20149/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80761,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20150/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80776,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_019","RICOTA FRESCAº","20159/21-PE","MIC","A","FISCALIZACAO",,"T",27/10/2021,"F",,
80783,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_005","MANTEIGA DE PRIMEIRA QUALIDADE COM SALº","20166/21-PE","MIC","A","FISCALIZACAO",,"T",27/10/2021,"F",,
80784,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_011","DOCE DE LEITEº","20167/21-PE","MIC","A","FISCALIZACAO",,"T",25/10/2021,"F",,
80785,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20168/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80786,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20169/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80787,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20170/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80788,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20171/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80789,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20172/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80790,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20173/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80791,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20174/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80792,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20175/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80793,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20176/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80794,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20177/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80795,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_022","RICOTA FRESCA","20178/21-PE","POA","A","FISCALIZACAO",,"T",28/10/2021,"F",,
80798,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_007","MANTEIGA DE PRIMEIRA QUALIDADE COM SAL","20181/21-PE","POA","A","FISCALIZACAO",,"T",22/10/2021,"F",,
80801,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_007","MANTEIGA DE PRIMEIRA QUALIDADE COM SAL","20184/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
80804,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_014","DOCE DE LEITE","20187/21-PE","POA","A","FISCALIZACAO",,"T",22/10/2021,"F",,
80805,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_014","DOCE DE LEITE","20188/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
80807,15/10/2021,"Programa de Controle de Listeria Monocytogenes (IN 09/2009)","LEITE","MIC_002_019","RICOTA FRESCAº","20190/21-PE","MIC","A","FISCALIZACAO",,"T",22/10/2021,"F",,
80809,15/10/2021,"Programa de Controle de Listeria Monocytogenes (IN 09/2009)","LEITE","MIC_002_014","QUEIJO PRATO","20192/21-PE","MIC","A","FISCALIZACAO",,"T",22/10/2021,"F",,
80818,15/10/2021,"Programa de Controle de Listeria Monocytogenes (IN 09/2009)","LEITE","MIC_002_016","QUEIJO DE COALHO (8)","20201/21-PE","MIC","A","FISCALIZACAO",,"T",22/10/2021,"F",,
80820,15/10/2021,"Programa de Redução de Patógenos em Aves (IN 20/2016)","CARNE","MIC_001_002","CARNE RESFRIADA DE FRANGO COM OSSO","20203/21-PE","MIC","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80824,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20204/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80825,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20205/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80826,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20206/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80827,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20207/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80828,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20208/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80829,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20209/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80830,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20210/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80831,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20211/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80832,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20212/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80833,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20213/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80834,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20214/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80835,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20215/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80836,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20216/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80837,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20217/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80838,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20218/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80839,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20219/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80840,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20220/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80841,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20221/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80842,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20222/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80843,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20223/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80844,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20224/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80845,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20225/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80846,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20226/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80847,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20227/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80848,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20228/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80849,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20229/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80850,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20230/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80851,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20231/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80852,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20232/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80853,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20233/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80854,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20234/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80855,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20235/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80856,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20236/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80857,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20237/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80858,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20238/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80859,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20239/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80860,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20240/21-PE","LASO","I","FISCALIZACAO",,"F",,"F",,
80861,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","20241/21-PE","MIC","A","FISCALIZACAO",,"T",25/10/2021,"F",,
80862,15/10/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","20242/21-PE","MIC","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80863,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_007","MANTEIGA DE PRIMEIRA QUALIDADE COM SAL","20243/21-PE","POA","A","FISCALIZACAO",,"T",22/10/2021,"F",,
80864,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_007","MANTEIGA DE PRIMEIRA QUALIDADE COM SAL","20244/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
80865,15/10/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","20245/21-PE","MIC","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80866,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_019","QUEIJO MUÇARELA","20246/21-PE","POA","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80867,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LÁCTEOS","POA_003_019","QUEIJO MUÇARELA","20247/21-PE","POA","C","PERICIADESEMPATE",,"F",,"T",,
80868,15/10/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","20248/21-PE","MIC","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80869,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_005","MANTEIGA DE PRIMEIRA QUALIDADE COM SALº","20249/21-PE","MIC","A","FISCALIZACAO",,"T",27/10/2021,"F",,
80870,15/10/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","20250/21-PE","MIC","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80871,15/10/2021,"PACPOA - Programa de Avaliação de Conformidade de Produtos de Origem Animal","LEITE","MIC_002_016","QUEIJO MUSSARELA","20251/21-PE","MIC","A","FISCALIZACAO",,"T",27/10/2021,"F",,
80872,15/10/2021,"Programa de Controle de Listeria Monocytogenes (IN 09/2009)","LEITE","MIC_002_014","QUEIJO PARMESÃO","20252/21-PE","MIC","A","FISCALIZACAO",,"T",22/10/2021,"F",,
80875,15/10/2021,"Programa de Controle STEC (IN 60/2018)","CARNE","MIC_001_002","CARNE CONGELADA DE BOVINO SEM OSSO","20253/21-PE","MIC","A","FISCALIZACAO",,"T",29/10/2021,"F",,
80876,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20254/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80877,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20255/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80878,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20256/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
80879,13/10/2021,,"GRANDES CULTURAS","NAO_APLICAVEL","Soja (Glycine max)","20257/21-PE","LASO","C","FISCALIZACAO",,"F",,"F",,
